Bronx Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4297,34, ,B1,2120 MATTHEWS AVENUE                     ,            ,10462,2,0,2,2100,2080,1950,1,B1, $-   ,9/30/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4297,44, ,B1,2099 MULINER AVENUE                      ,            ,10462,2,0,2,2100,3454,1960,1,B1, $-   ,9/5/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4299,25, ,B1,2055 COLDEN AVENUE                       ,            ,10462,2,0,2,3038,1848,1950,1,B1," $560,000 ",2/23/16
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4299,39, ,B3,2037 RADCLIFF AVE                        ,            ,10462,2,0,2,2500,1250,1952,1,B3," $290,000 ",8/31/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4301,31, ,B1,1005 NEILL AVENUE                        ,            ,10462,2,0,2,2500,1568,1940,1,B1," $431,500 ",5/6/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4301,35, ,B1,2012 COLDEN AVE                          ,            ,10462,2,0,2,2400,1750,1940,1,B1," $445,000 ",9/1/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4301,35, ,B1,2012 COLDEN AVE                          ,            ,10462,2,0,2,2400,1750,1940,1,B1, $-   ,9/1/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4302,33, ,B1,2020 PAULDING AVE                        ,            ,10462,2,0,2,2500,1608,1955,1,B1," $460,000 ",11/30/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4303,33, ,B1,2020 HONE AVENUE                         ,            ,10461,2,0,2,2500,1950,1955,1,B1, $-   ,1/16/16
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4306,3, ,B1,1126 LYDIG AVENUE                        ,            ,10461,2,0,2,2500,2520,1965,1,B1," $500,000 ",8/4/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4308,5, ,B1,1172 LYDIG AVENUE                        ,            ,10461,2,0,2,3492,2841,1925,1,B1," $545,000 ",9/16/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4308,23, ,B1,2002 YATES AVENUE                        ,            ,10461,2,0,2,2200,3289,1940,1,B1," $505,000 ",3/24/16
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4311,5, ,B3,1170 PELHAM PARKWAY                      ,            ,10461,2,0,2,3000,2220,1940,1,B3," $600,000 ",5/7/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4313,7, ,B1,2005 NARRAGANSETT AVENUE                 ,            ,10461,2,0,2,1800,2085,1940,1,B1," $430,000 ",12/21/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4313,11, ,B9,1207 NEILL AVENUE                        ,            ,10461,2,0,2,2250,2085,1940,1,B9," $495,000 ",12/3/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4314,31, ,B1,2071 NARRAGANSETT AVENUE                 ,            ,10461,2,0,2,6250,3672,1950,1,B1, $-   ,11/12/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4316,11, ,B1,1279 NEILL AVENUE                        ,            ,10461,2,0,2,4770,2280,1950,1,B1," $605,000 ",10/6/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4323,1, ,B1,2123 MULINER AVENUE                      ,            ,10462,2,0,2,2300,2220,1940,1,B1," $560,000 ",11/6/15
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4329,23, ,B3,2158 HONE AVENUE                         ,            ,10461,2,0,2,1500,2146,1960,1,B3, $-   ,2/18/16
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4331,57, ,B1,1104 ESPLANADE                           ,            ,10461,2,0,2,2635,2219,1940,1,B1," $580,000 ",2/17/16
2,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1,4332,45, ,B3,2138 TOMLINSON AVE                       ,            ,10461,2,0,2,3742,2119,1940,1,B3," $592,000 ",11/25/15
2,PELHAM PARKWAY SOUTH     ,03  THREE FAMILY DWELLINGS                  ,1,4308,9, ,C0,2033 HERING AVENUE                       ,            ,10461,3,0,3,3375,2554,1920,1,C0," $550,000 ",2/19/16
2,PELHAM PARKWAY SOUTH     ,03  THREE FAMILY DWELLINGS                  ,1,4324,20, ,C0,2158 MULINER AVENUE                      ,            ,10462,3,0,3,3325,3234,1940,1,C0," $525,000 ",2/3/16
2,PELHAM PARKWAY SOUTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4205,41, ,V0,SEMINOLE AVENUE                          ,            ,10461,0,0,0,2369,0,0,1,V0, $10 ,2/9/16
2,PELHAM PARKWAY SOUTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4299,3, ,V0,963 BRADY AVE                            ,            ,10462,0,0,0,2500,0,0,1,V0," $155,000 ",1/7/16
2,PELHAM PARKWAY SOUTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4327,5, ,V0,1036 ESPLANADE                           ,            ,10461,0,0,0,2847,0,0,1,V0," $135,000 ",7/2/15
2,PELHAM PARKWAY SOUTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4327,5, ,V0,1036 ESPLANADE                           ,            ,10461,0,0,0,2847,0,0,1,V0, $-   ,7/1/15
2,PELHAM PARKWAY SOUTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4305,11, ,C3,2031 TOMLINSON AVENUE                    ,            ,10461,4,0,4,5000,4410,1925,2,C3," $800,000 ",9/2/15
2,PELHAM PARKWAY SOUTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4323,50, ,C2,2175A MULINER AVENUE                     ,            ,10462,6,0,6,2500,5972,2002,2,C2, $-   ,8/28/15
2,PELHAM PARKWAY SOUTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4323,51, ,C2,2175 MULINER AVENUE                      ,            ,10462,6,0,6,2500,5972,2002,2,C2, $-   ,8/28/15
2,PELHAM PARKWAY SOUTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4323,52, ,C2,2173 MULINER AVENUE                      ,            ,10462,6,0,6,2500,5972,2002,2,C2, $-   ,8/28/15
2,PELHAM PARKWAY SOUTH     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4222,84, ,D3,1579 RHINELANDER AVENUE                  ,            ,10461,130,0,130,52200,140628,1961,2,D3, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,1, ,D4,"2075 WALLACE AVENUE, 243                 ",            ,10462,0,0,0,0,0,1930,2,D4, $-   ,7/7/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,1, ,D4,"2075 WALLACE AVENUE, 344                 ",            ,10462,0,0,0,0,0,1930,2,D4," $70,000 ",2/5/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 3H                  ",            ,10462,0,0,0,0,0,1952,2,D4," $106,000 ",5/22/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"21-02 HOLLAND AVENUE, 3F                 ",            ,10462,0,0,0,0,0,1952,2,D4," $110,000 ",7/9/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 1F                  ",            ,10462,0,0,0,0,0,1952,2,D4," $100,000 ",6/11/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 3C                  ",            ,10462,0,0,0,0,0,1952,2,D4," $115,000 ",9/3/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 6E                  ",            ,10462,0,0,0,0,0,1952,2,D4," $103,000 ",9/17/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 5B                  ",            ,10462,0,0,0,0,0,1952,2,D4," $169,000 ",11/9/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4291,14, ,D4,"2105 WALLACE AVENUE, 4B                  ",            ,10462,0,0,0,0,0,1952,2,D4," $169,000 ",4/4/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2090 BARNES AVENUE, 6G                   ",            ,10462,0,0,0,0,0,1951,2,D4," $123,000 ",6/19/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2080 BARNES AVENUE, 4D                   ",            ,10462,0,0,0,0,0,1951,2,D4," $112,000 ",9/3/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2090 BARNES AVENUE, 4G                   ",            ,10462,0,0,0,0,0,1951,2,D4," $162,500 ",9/10/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2090 BARNES AVENUE, 1A                   ",            ,10462,0,0,0,0,0,1951,2,D4, $10 ,6/24/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2080 BARNES AVENUE, 6B                   ",            ,10462,0,0,0,0,0,1951,2,D4," $160,000 ",1/4/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4293,10, ,D4,"2080 BARNES AVENUE, 1A                   ",            ,10462,0,0,0,0,0,1951,2,D4," $115,000 ",1/11/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,6, ,D4,"2160 BRONX PARK EAST, 1K                 ",            ,10462,0,0,0,0,0,1938,2,D4," $103,000 ",7/28/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,6, ,D4,"2160 BRONX PARK EAST, #2H                ",            ,10462,0,0,0,0,0,1938,2,D4," $189,000 ",7/27/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,6, ,D4,"2160 BRONX PARK EAST, 6D                 ",            ,10462,0,0,0,0,0,1938,2,D4," $80,000 ",3/22/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,6, ,D4,"2160 BRONX PARK EAST, 6A                 ",            ,10462,0,0,0,0,0,1938,2,D4," $75,000 ",4/7/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,15, ,D4,"2166 BRONX PARK EAST, 1E                 ",            ,10462,0,0,0,0,0,1936,2,D4," $103,000 ",5/21/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,15, ,D4,"2166 BRONX PARK EAST, 1H                 ",            ,10462,0,0,0,0,0,1936,2,D4," $145,000 ",11/12/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,15, ,D4,"2166 BRONX PARK EAST, 3C                 ",            ,10462,0,0,0,0,0,1936,2,D4," $240,000 ",2/18/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,15, ,D4,"2166 BRONX PARK EAST, 5A                 ",            ,10462,0,0,0,0,0,1936,2,D4," $50,000 ",3/21/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,25, ,D4,"2190 BOSTON ROAD, 4D                     ",            ,10462,0,0,0,0,0,1941,2,D4," $197,500 ",6/30/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,25, ,D4,"2190 BOSTON ROAD, 6D                     ",            ,10462,0,0,0,0,0,1941,2,D4," $205,000 ",3/28/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,37, ,D4,"2191 BOLTON STREET, 3-D                  ",            ,10462,0,0,0,0,0,1941,2,D4," $60,000 ",5/5/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4317,37, ,D4,"2191 BOLTON STREET, 6G                   ",            ,10462,0,0,0,0,0,1941,2,D4," $147,000 ",9/3/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,10, ,D4,"2156 CRUGER AVENUE, 2A                   ",            ,10462,0,0,0,0,0,1930,2,D4," $120,000 ",9/16/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,15, ,D4,"2186 CRUGER AVENUE, 3G                   ",            ,10462,0,0,0,0,0,1930,2,D4," $95,000 ",9/15/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,15, ,D4,"2186 CRUGER AVENUE, 1F                   ",            ,10462,0,0,0,0,0,1930,2,D4," $82,000 ",11/24/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, 1J                  ",            ,10462,0,0,0,0,0,1930,2,D4," $107,000 ",5/4/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, 2E                  ",            ,10462,0,0,0,0,0,1930,2,D4," $187,000 ",12/28/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, 1G                  ",            ,10462,0,0,0,0,0,1930,2,D4," $35,000 ",1/18/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, 4B                  ",            ,10462,0,0,0,0,0,1930,2,D4," $50,000 ",3/16/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, 3R                  ",            ,10462,0,0,0,0,0,1930,2,D4," $54,000 ",3/31/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVE, 2J                     ",            ,10462,0,0,0,0,0,1930,2,D4," $148,000 ",4/1/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,30, ,D4,"2199 HOLLAND AVENUE, LC                  ",            ,10462,0,0,0,0,0,1930,2,D4, $-   ,3/31/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,40, ,D4,"2187 HOLLAND AVE, 5H                     ",            ,10462,0,0,0,0,0,1930,2,D4," $40,000 ",8/20/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,40, ,D4,"2187 HOLLAND AVENUE, 3J                  ",            ,10462,0,0,0,0,0,1930,2,D4," $169,000 ",12/28/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,40, ,D4,"2187 HOLLAND AVENUE, 2B                  ",            ,10462,0,0,0,0,0,1930,2,D4," $138,050 ",12/29/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,40, ,D4,"2187 HOLLAND AVENUE, 1B                  ",            ,10462,0,0,0,0,0,1930,2,D4," $132,500 ",12/29/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4319,40, ,D4,"2187 HOLLAND AVE, 3B                     ",            ,10462,0,0,0,0,0,1930,2,D4," $68,000 ",2/3/16
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4322,51, ,D4,"2165 MATTHEWS AVENUE, 3F                 ",            ,10462,0,0,0,0,0,1959,2,D4," $120,000 ",8/5/15
2,PELHAM PARKWAY SOUTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4322,51, ,D4,"2165 MATTHEWS AVENUE, 3J                 ",            ,10462,0,0,0,0,0,1959,2,D4," $132,500 ",8/14/15
2,PELHAM PARKWAY SOUTH     ,21  OFFICE BUILDINGS                        ,4,4203,82, ,O7,1201 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,9900,4391,1955,4,O7, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1," $384,000 ",1/1/16
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1," $384,000 ",1/1/16
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1," $2,288,000 ",1/1/16
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1," $384,000 ",1/1/16
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1, $-   ,12/23/15
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4320,1, ,K1,2140 HOLLAND AVENUE                      ,            ,10462,0,1,1,12500,22680,1932,4,K1, $-   ,12/23/15
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4332,15, ,K1,2133 WILLIAMSBRIDGE ROAD                 ,            ,10461,0,2,2,4000,2660,1965,4,K1, $-   ,7/1/15
2,PELHAM PARKWAY SOUTH     ,22  STORE BUILDINGS                         ,4,4332,15, ,K1,2133 WILLIAMSBRIDGE ROAD                 ,            ,10461,0,2,2,4000,2660,1965,4,K1," $936,000 ",5/13/15
2,PELHAM PARKWAY SOUTH     ,29  COMMERCIAL GARAGES                      ,4,4209,1, ,G1,1864 EASTCHESTER ROAD                    ,            ,10461,0,1,1,7500,1800,1957,4,G1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,31  COMMERCIAL VACANT LAND                  ,4,4203,81, ,V1,N/A MORRIS PARK AVENUE                   ,            ,10461,0,0,0,60,0,0,4,V1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,3, ,I1,1301 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,215194,217000,2008,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,3, ,I1,1301 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,215194,217000,2008,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,3, ,I1,1301 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,215194,217000,2008,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,3, ,I1,1301 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,215194,217000,2008,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,3, ,I1,1301 MORRIS PARK AVENUE                  ,            ,10461,0,1,1,215194,217000,2008,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,30, ,I1,1225 MORRIS PARK AVENUE                  ,            ,10461,0,0,0,220762,464700,1949,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,30, ,I1,1225 MORRIS PARK AVENUE                  ,            ,10461,0,0,0,220762,464700,1949,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,30, ,I1,1225 MORRIS PARK AVENUE                  ,            ,10461,0,0,0,220762,464700,1949,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,30, ,I1,1225 MORRIS PARK AVENUE                  ,            ,10461,0,0,0,220762,464700,1949,4,I1," $31,631,967 ",9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,30, ,I1,1225 MORRIS PARK AVENUE                  ,            ,10461,0,0,0,220762,464700,1949,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,55, ,I1,1410 PELHAM PARKWAY SOUTH                ,            ,10461,0,0,0,42855,120650,1965,4,I1," $97,597,695 ",9/9/15
2,PELHAM PARKWAY SOUTH     ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4205,55, ,I1,1410 PELHAM PARKWAY SOUTH                ,            ,10461,0,0,0,42855,120650,1965,4,I1, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,33  EDUCATIONAL FACILITIES                  ,4,4203,75, ,W9,1731 SEMINOLE AVENUE                     ,            ,10461,0,1,1,3780,2850,1963,4,W9, $1 ,9/9/15
2,PELHAM PARKWAY SOUTH     ,33  EDUCATIONAL FACILITIES                  ,4,4205,2, ,W9,1925 EASTCHESTER ROAD                    ,            ,10461,0,2,2,240008,959880,1972,4,W9," $98,533,280 ",9/9/15
2,PELHAM PARKWAY SOUTH     ,33  EDUCATIONAL FACILITIES                  ,4,4205,2, ,W9,1925 EASTCHESTER ROAD                    ,            ,10461,0,2,2,240008,959880,1972,4,W9, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,41  TAX CLASS 4 - OTHER                     ,4,4205,40, ,Z9,2025-35 EASTCHESTER ROAD                 ,            ,10461,0,0,0,222539,35600,1949,4,Z9, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,41  TAX CLASS 4 - OTHER                     ,4,4205,40, ,Z9,2025-35 EASTCHESTER ROAD                 ,            ,10461,0,0,0,222539,35600,1949,4,Z9," $17,598,405 ",9/9/15
2,PELHAM PARKWAY SOUTH     ,41  TAX CLASS 4 - OTHER                     ,4,4205,40, ,Z9,2025-35 EASTCHESTER ROAD                 ,            ,10461,0,0,0,222539,35600,1949,4,Z9, $-   ,9/9/15
2,PELHAM PARKWAY SOUTH     ,46  CONDO STORE BUILDINGS                   ,4,4307,1002, ,RK,1144 LYDIG AVENUE                        ,COM2        ,10461,0,0,1,0,0,1963,4,RK," $137,463 ",2/18/16
2,PELHAM PARKWAY SOUTH     ,46  CONDO STORE BUILDINGS                   ,4,4307,1003, ,RK,1144 LYDIG AVENUE                        ,COM3        ,10461,0,0,1,0,0,1963,4,RK," $137,463 ",2/18/16
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5729,588, ,A1,2740 NETHERLAND AVENUE                   ,            ,10463,1,0,1,4040,3500,1999,1,A1," $1,250,000 ",5/19/15
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5730,790, ,A3,2710 ARLINGTON AVENUE                    ,            ,10463,1,0,1,7500,2442,1915,1,A3, $-   ,5/26/15
